Internalizing,Externalizing,Education
1.4500977598324671,-0.15010434578928933,-0.8018470627076424
0.477502715169885,0.6135189944288205,-1.7063491308803502
0.7317141528076578,-1.5041864024581884,-0.2865755017771736
-0.2748123797067844,0.07304388700146525,0.17135213653019368
2.775929200445251,2.276100281464354,0.06639194449349389
-0.22144063534292155,0.9054756387691021,1.052850351360629
1.6595860188217075,-0.6442400440865714,2.3608824888164097
1.3632441969848554,-0.3780136751711917,1.0875548909273298
-0.16298425086872728,0.23309222375620084,-0.22135483283307142
-0.5554787527543548,-0.5156782949052126,0.1351766268328229
-0.16381373562015034,-0.508228440153786,-0.5297941930601984
-0.42575962389583505,0.5929272172249888,-0.05075800612143442
0.5927301616597201,2.683681756857422,-2.7466679854998723
-0.7594304690087345,-0.4352019069231523,0.05000542679344184
-0.8855761987251721,-0.042904496363797374,0.6554855075482193
0.35162904799016903,-0.5789034628623895,0.7896144587946381
1.451650315923777,-1.8920714192554116,1.9233954693927708
0.3855465503906742,1.147882433869912,-1.1315756289450183
2.09755191345224,2.0807779127405315,2.4033622963835857
1.5387812618806669,-0.09231935867745732,1.375978643765241
0.9558510856830557,1.7887093238009846,1.4742922174849908
1.3537066534446942,-0.2615991524425325,2.2407491190119164
1.5893481724894307,-1.152079874598998,0.3331111741346538
3.559968276237403,1.7601667677793977,-0.32729504339528465
1.6703460878888476,-0.17604582088043821,2.0293322214548177
0.07063382029013547,-0.2616031073655901,-0.9988281960129557
1.3730742392985464,-0.1849290388515704,0.5585635823343682
0.6287859375752827,-0.4095257684988925,-0.8017643044408115
0.529698778426332,-0.48525942057333105,0.2853678108556972
0.44264827681905045,1.2917850862466562,0.008026255379262444
0.11967177813366811,-0.3990107356649045,-0.03275199439955731
-0.312515311620309,-0.32390145275735505,-0.800607743564342
-0.6430744032211785,5.005924920108393,-0.39219005545871954
-0.4548855125697347,-0.2906152186639036,1.2221040193497688
-0.9940690074009525,0.25951177158741773,-0.2727299409043309
-1.060407700741968,1.2485435068090023,1.0685711661667705
2.190250484786569,-0.5803091512625432,1.1262568564856055
2.585781382779942,3.621338171876223,-1.2575415191497519
0.1568989287893369,-0.5230261808532236,-0.8568393030556674
0.20611470704343027,-0.888265673082012,1.3452745684321818
0.362778197662725,1.3590315409514442,0.4156715139416589
-0.8558937625108107,0.2238416512184088,0.5617867919962187
3.002425145127575,-1.0142303899408867,-0.7822855392802451
1.812146584790573,0.3898224847313422,-0.1909486529052119
1.3696658898837653,0.3458874988640717,-2.146859877705255
2.2444285277448657,-1.0588264405836605,-0.4054531779783365
-0.2587180145743709,0.08678724360077243,-0.3853007488790482
0.017121207715422603,0.8839969761389745,-0.089654029523145
-0.072304498850752,-0.3056089105272526,-1.3756295900542659
