Vol_Thalamus_L_residual,Vol_Caudate_L_residual,Vol_Putamen_L_residual,Vol_Pallidum_L_residual,Vol_Hippocampus_L_residual,Vol_Amygdala_L_residual,Vol_Accumbens_L_residual,Vol_Thalamus_R_residual,Vol_Caudate_R_residual,Vol_Putamen_R_residual,Vol_Pallidum_R_residual,Vol_Hippocampus_R_residual,Vol_Amygdala_R_residual,Vol_Accumbens_R_residual,Vol_eTIV_residual
956.9772316043891,-660.7771625652458,-169.02314713091073,438.24525582554134,288.5922819416346,259.19292938357853,-44.522694544441606,492.367340704599,-245.4170121234124,806.1541377482008,-49.31283312995106,403.967665102959,114.67209839570296,36.03327050549933,-32510.444701292552
442.51297221167806,67.78677280097918,610.6905293591153,67.99729271536012,-75.62525184598326,72.97179912250272,-12.394906729786499,-170.11478402867397,62.1688750187036,533.5315540491092,121.3224646148708,-68.01658808154434,-22.71031490133464,-13.978357687927769,-74189.20842998149
-205.00208067802942,-1.9322544883916635,189.66661844993178,-135.08987772701835,103.5790240554793,-76.68032271490779,74.81713486123886,-428.28426110238433,86.54940681851349,-38.25451740349945,-95.53861984064383,234.18328896363528,44.20806686060996,50.808784100242406,-121721.98707986204
-42.46702401710718,1123.5646628732766,584.6740631487337,99.5595652454781,-240.44197156789323,-58.490139523317794,31.483430969649476,326.76162636269237,827.2206615173782,271.5603224505039,9.650723461598773,-244.4474752775168,-96.47530086746383,16.53259552939278,159127.23038691073
720.9016219147252,1007.4666740144303,159.22757268106125,371.17733268890424,760.0251418459629,280.9233815458697,86.40745072413495,822.7509158967214,999.4432928909141,130.3111563922812,348.57565829621626,558.5809007246994,282.0304275645499,92.24778656239039,-267654.94847161067
108.18926432768512,99.14448320941119,-103.50035620873314,-12.753477691938542,235.81691738183417,-117.05337557323492,18.375368027857235,-292.1567255002092,-165.584438962675,-206.61278226684954,40.69304632056355,400.0861228502472,100.74662537300992,28.855042508335714,82597.93571188697
-384.3018868742565,-244.85292355525598,-32.200444890737344,108.49338016356683,443.94068600350556,-190.2970860221426,-106.01962683160548,-434.7360116298887,-236.27297231961347,-134.9273120844,50.18882614048448,170.86765976244897,-23.14081943977112,-96.84412275426962,140557.45482498268
-422.2962547330435,-63.792091029413314,128.4107462848533,-129.04575912338282,98.84066677725195,-142.8625554409391,42.67019854222417,-950.1135918683931,-181.23182618159353,97.91427498811572,-225.55596353206306,41.58058918415054,-204.4954109424416,-0.9120185961072593,-186560.0592120292
-289.5069149650426,19.41885800982709,-357.6193357049997,-70.6246468401896,-33.30614132794335,-11.80434308111603,-68.45634988353231,172.20935315131646,-83.67659344619278,-315.23718956583616,-17.567365308341323,221.1734241706563,-98.3385603398981,-92.59132638800588,-99670.55354504124
932.8068241789733,292.67178736218375,210.56523847176504,154.9626289159214,369.62295214565074,369.363554226823,92.40092954332454,141.07483300143303,263.9060860765999,195.79192322333893,261.7183753599113,452.28389813824515,278.063380401519,34.75807525011305,38445.062363671605
-66.95698535224346,-657.7859261644194,50.728478657205414,-2.9640833065318475,223.25686931830796,65.38539084740796,-31.308902408841277,31.553674531028264,-454.61074827452785,147.61500299319778,-67.10034012507504,378.1406016498563,-6.018675017453916,-84.01020559548618,-179493.26886969456
-754.4455226635819,311.2556172679833,231.44978383920443,75.20161196518416,37.39568261548311,-191.77563041520898,-78.5954746305934,-572.5496113987328,158.82542879249377,158.52019252887385,-56.04726560901622,-139.68923421061982,-294.981097936542,-90.79645829716316,-9151.279627646785
68.09847141746104,-105.79177954392208,235.78864935470574,-16.831059137710326,540.4807954180033,124.74968308942516,114.10211002419771,455.3853282066102,-22.701533176416433,134.8432674711894,-103.5585101727986,590.5950847252743,194.10381402394432,1.5849108504385185,-68983.2216335074
159.1266540510942,-348.8439539234423,-874.8171510809534,-346.8813423319675,302.628291118428,158.88876749785004,-63.33020645144671,114.14058115456646,74.77112484428972,-695.2126500636841,-110.277925980482,437.84694608929476,-56.93117078111868,-48.05060300546563,103011.57507741312
-556.9265245829329,17.938241588514757,-559.7339479022121,-183.27292104641424,-108.38179217825382,-255.27755728058764,8.616874297213371,-167.35706232571192,-50.288156529846674,-539.6105698023075,-101.96545912110628,-37.668930454071415,-138.44145553707926,-31.632897653472924,-146104.39264026843
-73.24793529626731,-250.93845086998635,919.1250208534857,56.74288003610695,20.087462122100078,24.231953925419475,73.6448359672496,275.6414293781172,-38.82059006922145,651.8645582630661,91.55873456971403,168.92960432615973,45.40951747927693,92.34190237979294,-40366.387073399965
-459.89658163697914,151.83545370590627,-286.10748292624703,-227.05316539881755,-73.33412550834919,87.48756901342426,-52.64718537768567,-142.03739792392753,41.36801982499128,-420.71931056059657,-192.1288129622635,-48.53819764794298,-40.125957969698675,5.580197661470379,28596.332776611904
180.86317628820325,-150.9691118303199,-449.5527720868231,-243.99696949776603,-144.67387183486653,207.59909951324175,-168.60477550091025,-387.3205189598839,-280.8916449657536,-369.26683393357234,-144.34324468826617,184.7163720116314,29.8240628733613,-46.44304159045453,168905.79325619782
-622.5157612828443,-281.34526556128367,-258.768607216105,-241.66175713214943,164.27875307259546,107.75988801500876,-145.28497249507154,-333.6379283052511,-103.98230666611016,-284.91010811649267,-197.73893384475423,21.484809482240962,136.41409604632804,-30.178838184504457,48780.53000117396
462.81083555221267,-123.3838969005028,-275.4116202172836,121.38150285148913,421.3049004302711,80.48665081954778,12.563350249111977,650.07346141168,-0.5367852342087645,521.789973660666,-10.330464186065683,273.758401549625,-273.97747038451666,54.66390246042124,3547.2442187913693
477.49338092060225,-345.03611243909336,-180.41289898508876,-320.99402065780805,-440.15266927368157,-102.03415015705468,9.410279825470411,-552.7582315597037,-436.91524581361455,85.13984541309219,-247.7274913929225,-472.67035177085563,-57.332555292075085,-8.779056555238412,-54089.66848087404
-290.2581445184487,-170.14372458520393,614.1713388323915,116.11940603633002,-87.78150941977219,145.46694914160344,23.5144620236033,294.2018915686667,40.41517926333927,676.1925468970403,167.2822603503414,-147.07621156787218,53.820957357139605,-22.836108394668486,-92954.9927463762
461.4008886335205,632.147922863056,482.3709546297241,36.73186373962517,53.240812656720664,15.163673011215451,-13.23166614924753,-170.61975518392228,540.9369423350454,602.5749284004214,219.4853524057089,153.4602498938275,67.61966476369207,35.71079965213528,147094.73744369554
445.24636007411755,66.91978166714489,172.56496742076615,-109.02097999410239,-253.34731316964735,-74.69202227537698,52.67472117443975,401.43403213571946,117.8786864069616,24.899454370418425,-126.74106473489155,-0.5751540960122838,-44.665641082598995,-35.31754313621809,-514072.13369565876
-106.80786887463364,533.605474492047,-403.3555816108219,14.379225454226116,-115.65812243075288,-47.533627141903935,107.23042829107715,-746.4899648047485,610.8871337335063,-581.9791601635789,-7.314960242647203,-377.6077894072969,94.68713621051984,93.6604563566392,-70383.52930481406
-121.12301424458019,418.66207445966256,326.6466153640058,361.71479484912834,-28.90475794600252,-101.44121488509722,-11.249100773261944,418.0816025412405,167.35733475037796,270.2475745641359,312.02919107147954,9.02651387847618,-63.016190144907796,121.33651149131174,-132606.00044214888
512.6357573572686,-583.5442619396526,-549.8972544537792,-50.646260719602196,-351.0813862754385,-136.17544942733343,-14.61474874505518,458.52408403425125,-430.74611323685895,-633.3013086492574,-115.66669890156118,-421.14859518600315,-44.626953761156756,53.98275263910023,3623.313609982608
-381.85155345700423,520.4789028853274,327.9343084662969,-39.6076344573255,-13.283131695482552,-170.79756456662585,-12.400657733254661,-135.0598572828767,575.8017929963416,71.87050547701165,-31.551734765006813,-21.19880712374652,-22.865758133453937,3.4921476137240006,-71153.21190037602
-510.48048226760693,260.5482256415935,-724.7204886653199,-253.1363147847785,-131.26485973841045,13.025009559278715,-111.17208326986116,-365.7677234494831,136.26224621554138,-901.6460310162493,-244.26371099233734,-135.84469477240236,-50.44597577108925,-84.12412302635664,-32647.17524036416
-383.59945061544204,63.90762422627586,-45.58491340274759,-234.49553361177777,-267.75966644592063,-90.70699729438707,-7.110762179428264,16.313876218110636,-130.48757011497992,21.391032604977227,-16.776234520860953,-346.8229637852978,-190.0572565181701,-53.81846360772499,-146439.0556716707
101.87995736568337,-226.98491917801675,-525.5267337426922,-134.8890936477742,-131.73054711574605,109.713972318287,-12.26780475559326,-368.19620129264877,-465.35355884500404,-202.98061621805027,-268.33976533629743,-257.86110742139954,69.6635034944934,21.984697350350757,-85850.43448442384
36.95551661084846,96.16621173883868,-556.9318900935177,-88.33628285956047,-110.1641494435039,144.19212368280478,-80.7124231706847,14.696101574782006,337.8631774622477,-671.5951453059724,-58.833312089296896,-105.54435180428436,3.9508403156407894,-60.392932586027996,-10603.530891519738
569.1653493978247,576.7015864319278,-1394.9944558631828,255.32894754101676,198.19740540160456,-1.4995995424383182,8.231533435594201,145.8850878518142,453.75829927299947,-307.13153601816157,224.45550459781498,157.09491597502165,-86.86333764385222,-51.59260187550228,-77309.17525744787
-792.8751439650896,-704.901240183176,-2.7197137620187277,16.658797163232066,-82.62851408643883,-121.19294798471674,-64.3470677566786,-572.9286526961423,-370.1060401340369,-313.35964692694324,-36.3921873366894,-293.94005060543896,-96.5318990456085,-77.61606859805016,-177187.40466444776
-189.88307714275834,-251.40717932062307,-1094.0570899573395,-177.6657733446666,-130.93766542239837,-61.67025255126555,-113.27294619155799,59.15070134920097,-275.7793564549811,-409.10847472443857,-200.38678623225837,-208.76344347387067,-156.63813266803731,-48.77240859988086,-248468.1913783762
-435.95607068196205,65.82784951664371,-287.19491157344055,-341.96889000967985,43.976981337524194,21.931660529264946,-47.11582626251004,-534.7240904611508,123.02922688980925,-497.021624653903,-337.8270514593205,-114.81348683322494,-142.79970455814282,-16.40980849882635,-145591.76162851974
1691.579661459442,726.5138115471655,167.92822154199166,159.73077922254515,534.4697499366939,334.2494893110213,84.05501326379533,933.0334725106195,879.0930816068349,678.0984630631565,492.66454124033044,353.1851016438868,372.3638057013334,127.2595797813766,-229146.7139897782
385.0289549956615,56.29322614034936,443.1403196413312,161.15781961857465,47.97196710866956,54.268995477522594,41.86724823715792,500.0803093123177,350.50436835005985,370.0079674772642,37.40899032729453,-33.942688312626615,-12.764874788340421,0.13003929433000394,-509949.96439679014
213.3891144681329,-406.04186128613446,193.2300176468616,-49.97383952374503,347.2798608049652,-17.262167751928246,25.400025132276255,84.257618661175,-454.43091456181173,-137.3418114758215,-80.472776028412,-8.466430890387983,83.24218198978201,-33.490513325649545,-55517.90821026848
-638.6398780394666,-247.3051843691992,425.07340912471227,-190.20378939953457,-184.79866541964566,-229.7616903749904,-93.8969585520689,-241.0328902379042,-269.1134966502909,89.45679901312087,121.34839392329013,-96.72860373969161,-228.38147508164275,-54.18413831743919,-16413.72270720871
-227.53141454419983,-350.36603170919534,-390.3296755405863,-90.88380768260231,-275.5788512677186,-145.65321605523354,11.157777850273419,-217.55573096490662,-317.94648916308734,-301.6871477679924,-222.81771323398402,157.94829980044778,-101.12913977844391,-154.56868590781914,104961.77180382726
231.9617368803183,-86.43084752795767,-748.0881770244578,-231.25205302503446,79.9356877694895,22.396432986865875,-39.27181374165161,-104.16521105186439,-85.22731018175409,-187.01053763780146,-196.2571206744842,-107.31084926727226,2.9801750969684235,-34.32726961890182,-219569.70271438803
328.08034436809885,615.8454930357075,58.79698383197956,105.16901146815758,-172.00390662691416,-28.702049469550275,56.5034893090035,559.24515176575,602.4622612476032,-181.1046634530967,170.66104334783404,-275.7653594848939,-85.88339095249194,99.12915142054669,-210324.33633337612
-729.4690345024483,-235.52057803810112,-19.65145520443093,206.27659819148334,58.97221941022963,-71.48905387011769,35.043061791892,-473.4065096577833,-288.28679079809945,193.53768245453648,254.25906494558058,339.1270089962527,46.11063182364296,-15.93908593971014,-94462.10375129245
168.80656346987507,742.5931583230149,323.6396041029411,84.5118291574563,-53.72058373816253,31.674520627193033,89.97841652415673,24.89018316651982,633.5981868167723,45.02685312405447,21.64754346548125,213.68288449912006,31.577331131619076,88.5351101942133,7962.638355138013
-342.30114329498974,-57.25787158038338,-562.5546378116596,-159.4665599400971,201.33636524789745,-26.585975288576492,73.22118009091537,-396.9701307583582,-162.11032107060146,-346.2688317667198,-80.86954957573312,224.85882364571262,-174.18477473628218,28.38756625533631,47148.743824209785
-256.0772374209773,-343.9340917702398,-248.78085205603202,95.17258565175302,198.5708321433308,205.23244295178847,-98.9372205333039,-263.1250561924371,-305.17826896534507,-183.98746274006226,-52.49724654887132,177.01046883338086,213.86444124837158,-84.895293701311,-121190.43459196948
-11.457404974838937,702.5166846413085,57.170459700929314,-17.251647367621672,25.27781452123645,-92.34394379245646,-36.83565655822861,-415.20729365995885,929.3499586831822,-59.66750558458443,6.7600297214244165,48.540376062489486,-58.09601397344181,48.804223293510404,-47718.42585168267
-601.5857854961878,-65.27021168142755,-418.86316549922503,-149.4961704932041,-0.9593115676584603,-179.01125565195525,-40.766202574194836,-733.7644106883654,-20.993456459103527,-476.1365360463469,-80.00861694116065,-106.81689234179612,14.345261267315891,37.52094922442575,-117135.46396601736
-850.5136477928845,268.15249547570875,41.83106065474203,-101.0115175845358,-622.3437868928663,-112.58264851413742,28.698893789493127,-814.5944131459246,149.3115836682564,-110.76180521902006,-65.00285195053925,-787.2683871543923,-48.02602522883308,3.386927412520322,153785.54266810208
-206.59369909818088,141.49102669145987,33.07674683972073,-146.4435335867563,-225.44874506713313,-147.794078685341,118.71375863303501,-295.90029830801086,217.84991160611844,150.17005644231904,-174.52991658713677,-149.4563633145117,-101.88732345953872,47.42750185316538,14628.020842269529
229.12740112795927,-201.0758754884282,443.9466245855365,-46.843914923104194,-138.0514135464805,-245.7718305199203,44.00171392846994,15.27683195640202,-377.60710778294424,224.75217065857032,132.05809668917504,-339.43376118894093,-157.24378047659957,21.240266106163517,-58588.7988000412
-327.6400936766722,77.96276687984027,-757.4301704442787,-255.46678705878844,-50.18464483527168,-193.12187078095076,-66.79390625547524,-662.1072890593732,31.37178852526631,-240.80688703626947,-245.16049033777995,66.8212508671918,-200.86132313224675,-74.63132661165423,-119875.6141031608
593.1011575079328,-444.75883591310276,-503.29134995583354,158.17444726130225,44.53519167887498,-71.41917203233857,-44.12437191079641,245.61288928337763,-364.6757002224249,-436.3596784803203,26.162848114338658,-284.1207244483412,-252.51326604189921,-7.813816326069855,-27091.902194220573
477.6810433304654,-436.3262658545864,-1333.6211900155504,26.608117515824688,-254.84415442541376,-429.3679167072846,-27.880823848141176,199.50284296966402,-481.42512750377136,-395.7734297012885,-368.79203150699755,-351.01492354498214,-124.62866218441286,-41.344354785141036,188481.73238680325
-268.75181149754553,788.163209719648,929.7897638109353,199.98765459778633,-208.829128670327,83.15566869033842,142.7283834142113,137.24107290047232,756.1756543169995,576.7067425084751,364.5837549491205,184.36816022977928,-62.708336491927184,82.26400226527153,168323.55791173154
-225.53939025526142,112.48000191042502,390.81041905009806,87.83223953047127,-442.46653803756544,-103.3529730172852,-55.93551982701001,-3.047636012658586,55.211722069392636,310.47870945314844,228.81754203999412,-10.1470839305548,-171.72350688261258,54.8067861801203,126965.75706965965
723.5669304243402,319.93229498437177,61.58054919056849,499.4425562048357,70.99932499372926,0.9585590235924428,-13.116163372830897,301.99410719658954,283.87243361031324,468.7711677467187,330.88529164161264,127.52464358508041,86.57842449757891,-17.202974701921107,120714.84539867169
1051.6034196021992,925.2986041517979,-1171.0292341657105,-82.43600668331851,431.25012374189964,-146.18555545099662,-26.600331384653714,309.9220351255435,867.582931098068,78.35525091541786,3.788211535629216,272.4356071688144,-5.518697752167782,62.22502607677018,-40927.106646909844
-809.6925780699858,-401.4731921541156,1.0953413306851871,-223.68780981725968,359.1658569011106,-49.70224947070119,59.22199597876943,-392.39841908718427,-447.8858689376111,-102.5003562156262,-228.81170711616028,-321.5774404423578,93.74224636554095,77.27117883073367,21694.818665504456
-350.74259450638783,-483.9497996910568,321.64789365735396,-116.92150831579102,186.5668826878159,-62.80531025382129,-62.21969142410967,-48.430768324551536,-444.6763673466735,-66.02999868138613,-20.11416450400543,510.8094169961587,-115.41905496759705,-51.23695930556727,-222701.22568044765
280.0750981329056,458.2953389393815,310.7740524496603,34.34294612489066,272.44669065064,42.884173886744065,-155.58127684441615,173.5136218981488,529.9113629523863,24.192003033259425,181.27598894174707,289.1751741181415,46.73223403951329,-38.92899551465257,-77588.09789344785
-49.950297394547306,-395.7144348011575,-659.101003371592,-184.58636319356287,84.72885187249494,15.43676375946552,3.6679444317268235,-361.9149018322123,-323.33701939494676,-774.1159255026541,-19.032285897278598,-152.71308790685407,-58.52423102321745,-51.59785436903826,-46974.38117231638
-88.08528020739777,-116.02292542035093,-262.2805830258312,-197.37532562339788,-13.113616336917858,-21.424392069926398,-39.69233809747334,149.11003789287133,-82.94153015236861,-293.81912924196786,-280.5373601417075,-99.47928553133579,-96.01366898866877,-157.80948682240012,3246.7702096358407
-120.56122679352666,111.39339270836308,-830.639380905247,-25.241291352046346,-159.07061356333816,14.953721698476102,-67.06865388310302,-56.40567599663791,-23.95065372425688,-793.988015952109,-158.74426858049355,6.372314628181812,65.92917969751738,-60.30907051279439,-128309.17932736408
124.43429477787231,-326.79057074704406,-914.4333163044594,-188.69607141022834,12.790974211847697,-46.41115885160616,40.03048754674103,45.53612297343079,-396.12308458185043,-412.4917850509655,-171.76154833827695,293.18772003746426,-37.50815907195306,-8.03217587460415,29861.716324552195
-12.054259642488432,75.14229169858027,-469.3099908390095,160.17179617672673,-384.84676223183305,-88.49147376652263,38.117233035454774,-65.70976245561178,291.81111445325314,0.26697218470326334,6.459423517360165,-290.31354071852,-133.31092510706776,73.04499884241443,-22325.744858507533
-375.20617327232685,-135.87842305185495,-283.13919975502085,95.61450823873861,-166.1635014437452,29.146653039524836,79.31941236358921,-659.8889259718526,-157.85790801686926,95.87243160059916,5.492725824613672,-225.73253453272173,137.04555991013103,43.701972797003464,-49859.437141160946
-548.9066617792159,-126.12446804510182,-274.3515940922298,-19.911365140820863,287.9816803814374,-126.7974239650298,-38.72773417540168,-552.0996374721572,-166.61447085752843,-412.6290488996383,44.9210496412818,197.02710030938397,-7.703538051849819,-49.4751066532865,61038.34363997076
512.5371733880684,365.08831767637867,791.7055585971948,174.56126052137256,556.3904062766183,-79.14915766223612,-45.939729218115986,508.04245072433514,70.23985820715916,508.5003096528035,269.6495443539552,293.08066485422614,235.53658260941393,-4.660871471087262,-118668.60961744771
198.73693501353046,154.60192042622202,335.25848870437676,-137.34954837839086,621.5069029148949,230.20909350242732,28.607173874004047,233.01886790904337,201.50587333146905,104.77603003826698,91.26455094260473,495.55349128443777,149.02007822216,38.305824768094,-107684.98608626844
-333.48032771062844,-214.79089041172165,208.03497439097282,-164.78636909425336,2.5275905380258337,149.865251462679,-127.01884334545451,127.37045929064243,-142.2630994050146,12.490331017161225,-207.36930961813755,-36.910045738879035,-16.588123202438283,-64.46291382478842,-94102.88380944775
