CPT_HITS_R_residual,CPT_OMI_R_residual,CPT_COM_R_residual,CPT_DPR_R_residual,WASI_Vocab_Raw_residual,WASI_Matrix_Raw_residual,RAVLT_ListA_Correct_Rec_residual,RAVLT_ListA_Immed_Re_T1_residual,RAVLT_ListB_Immed_Re_T1_residual,RAVLT_ListA_Delay_Re_T1_residual,RAVLT_ListA_Delay_Re_T2_residual,RAVLT_std_total_learn_residual,RAVLT_Learning_Ratio_residual,RAVLT_T1T5_Difference_residual,RAVLT_Early_Learning_residual,RAVLT_Late_Learning_residual,RAVLT_Pro_Interfere_residual,RAVLT_Retro_Interfere_residual,RAVLT_Retention_residual,RAVLT_Retrieval_Effic_residual,Stroop_WordColor_Read_residual,Stroop_WordColor_ColRec_residual,Stroop_WordColor_InkRec_residual,Trail_PartA_time_residual,Trail_PartA_error_seq_residual,TrailsB_Time_residual,Trail_PartB_error_seq_residual,Trail_PartB_error_set_residual,Pegboard_Avg_Time_residual,Pegboard_Avg_Dropped_residual,NEURO_DIGIT_Forward_residual,NEURO_DIGIT_Backward_residual,NEURO_DIGIT_Sequencing_residual,NEURO_DDT_kvalue_log_residual
-1.742293856474248,17.642747515349846,29.930105783041455,1.2264255938754693,2.3847505507875724,-4.1804774701367435,-0.044749147681532264,-0.150765047117412,-2.4633685044808935,1.1480151539707286,0.3174258614846721,1.4967832433775285,-0.08604688102937641,-0.009732100484333372,-0.44738115538641754,1.0002131205865545,7.899315524747088,2.966882392268734,0.4779230090864153,0.16722868274926617,-11.68749798824426,-4.608720755670589,-13.093353423625175,22.392138485448065,2.9998697060787682,141.5846142993977,4.02072497952826,6.028194760135618,65.28405542874171,1.5836620739044092,1.1596327210334554,1.3934166399976355,-1.7537042570497707,-1.3763438057209054
-2.95715229886315,17.23039279403056,8.784047563451082,0.5509260657029991,6.295108728059908,1.7733164615076973,0.9512799092053665,2.841205426164527,0.5258807667671839,1.1303605558706327,3.2928357025457498,10.425626705087808,0.7459778795258162,-1.0211002038522246,2.0417200190880367,1.4851724610134998,7.90203672678095,4.965139360282878,1.4727304802334458,-0.8190178197595404,6.874406301267001,10.068705632546234,-1.3680601294593089,24.26845683048253,2.9998721644546404,145.30568448632806,4.019573591776689,6.02618084869736,73.62577367365182,1.5815168925222447,-0.8696005253728032,2.342967363748972,0.18039004577758533,-1.9365869316743467
-0.5194172206403778,17.230846112916975,59.620979076897555,2.0914506641271418,-5.270622108297438,2.512613555196644,0.01481499901498573,-1.03032214634651,-1.302107573202055,-3.5871658745278303,-4.3137217544315,-14.435868682276599,-0.2330849560239311,-3.839210549965954,-0.7838987725032247,-4.274176985817611,5.85849749423915,2.993027872056575,0.55581094188096,4.960926220381362,11.883937669086905,12.229883421077062,4.027247163886756,6.247363309931064,1.9998328304406838,131.76856149544267,4.037995795801809,6.058403431709493,41.158281755089874,1.6158397946368743,0.5981314171273304,-0.849844216272448,0.23488120053987416,-0.5185657622684365
-10.659983451084713,17.144153887083025,34.48298973303695,1.2173825704272645,-1.9120548173867746,-4.302562171381119,-1.9693012285326095,-1.9982040394742704,0.7408953418056354,-1.5165474821274447,-4.215361118675812,-2.1512425291177024,-0.3642143012750042,1.2062618635056142,-1.2403034704010407,-0.21401434752538862,2.8476126861037,5.0,-3.423418942707161,-1.0940877695834121,-10.363679488958127,-5.479822131790229,-6.873926012776728,23.7420899297932,2.999822996937195,112.88428074772133,3.0426013468080892,4.066459077462527,26.79140877544939,1.1244205201655317,-2.284935597247637,-7.648047111277805,-1.5014960107695536,4.327398576850987
1.5388386044144227,19.55224307812886,34.37275113742927,1.4673873286189938,-0.33238403103375447,2.449873983018783,-0.07651669258634186,0.784998739138107,1.4506256655037255,0.00677836916995922,1.1207045899732968,2.9275309370597355,0.1118178700788306,1.8993230725725319,-0.0345717595907864,1.379887844002111,4.921085141017988,6.952938136381885,-1.5636172217373419,-2.722743337321185,-4.192263672154212,4.810690350063993,-21.291007070298207,26.402685245723795,2.9998893730857468,150.35317579484038,4.0115138775157,6.01208346862955,73.01780138802268,1.0665006228470943,0.9257667497833886,0.9898224300083456,-1.280949834430917,-1.1176363192384242
0.8039346784132135,17.901917555078867,60.61465523217464,2.76199135655408,4.440510350770282,2.7864555222186524,0.7805293553420132,0.4959357772879418,0.06359943043451377,1.3712128375664996,2.2354588681721097,6.365895558629646,0.064709250065762,1.4900713513284218,0.0730705214895524,1.8384240993721122,6.019048414237037,4.890188984891065,0.24945173955575095,-1.227617427638216,-12.963709249748987,18.19804032586964,24.81955151967317,23.950145666964595,2.9999778746171493,87.31170252433247,1.9700639184591804,5.939582656852248,62.31965820478706,0.9892740930891781,3.8733698791580906,3.1736484850565443,3.346445067353935,-3.906513012797234
3.4565281990248877,18.661947817506796,56.20875607632268,2.421806477374939,7.9644213371406,5.5719586842631585,0.8480353882647336,1.6324377314949645,0.24636181921719746,0.6713410052681326,1.653491570133781,8.575556709554967,0.3548121301512983,-0.3166708914174148,2.258350555423837,1.0941153121140559,6.9727879796613745,4.919820528650619,0.33772473005623493,-0.4614268849885068,10.483917828559655,2.681791726183633,11.489565518853354,26.052733801378665,2.99993608222732,152.05350934651676,3.98963751023587,5.97381915130264,72.51044804131499,1.025742176585972,1.370335068064481,4.031286181283784,5.466841919288866,-3.719884891869622
3.3159619685805524,18.922477813895068,46.34854451023987,2.013707860297981,-2.677011371948737,2.7567829576853953,0.8639191607171401,-0.335444161632795,1.289364734224887,1.7419593976685164,1.7518522058894686,6.860182862713863,-0.11614405492661473,1.7288015220541526,1.3019458575260217,1.6542779504062768,3.961903171525925,3.9267926565940434,0.3584948454681134,-0.5164408749532812,2.2363006705146233,8.972086173316342,4.588392342189863,16.547460421240796,1.999926248723831,146.16922859879543,3.99424306124215,5.981874797055674,55.1435750616745,1.0343229021146294,0.4872680536895153,0.23308328627842734,2.730464707979438,-0.9357345031654516
8.323980162025464,20.181555023476236,54.893359584505596,2.9542044391199256,-2.4220258537614185,0.4036679146632238,-0.08048763569944306,1.7769692124200462,1.439874936751803,-1.0108762289301367,-2.9038855689656256,-0.14362560122999213,0.3783664401578326,-3.11204503079536,0.4545294148836678,-0.6351528155709438,5.92380634305185,3.951195104396029,-1.5688097505903116,1.2910101601700086,-15.63035938264295,-7.511883261719184,-3.565713776132341,6.279003590758265,0.999891831461619,84.07424598177073,4.0103624897641295,3.010069557191292,57.859519632932795,1.56435544146493,-1.10346649662287,0.9393731537596839,1.653144468396441,-2.573718061287794
-0.05549909114250795,17.641387558690596,19.085977909368637,1.5581978659213567,-0.9180569401403886,-3.3983687512035843,0.7646455828896084,1.4638176704157013,1.0205965154268233,2.300594445166114,3.1370982324164203,8.08126940547075,0.32733210181034156,0.44459893785685445,1.5294752193873675,1.7782614610798895,6.029933222372487,3.883216856947641,1.2286816241438723,-1.172603437673441,-3.7160920917039704,-8.092254121263082,-10.279275303663354,13.45541904710246,2.9999877081206385,131.1959832720538,3.9654583674529005,5.931527011099214,57.68653118442754,1.4806933675605207,-3.2435631064669437,-1.0281486199381007,-1.917177721336639,0.5644567939586613
-39.5354536075302,3.9488028048657657,17.5313489283662,0.0,-8.780593144672082,-3.781156358759013,-3.096371408151848,-0.25514889445219424,-0.6031279782558867,-3.0814946213305223,-3.002246204721313,-13.428251754388889,-0.10305832714520669,-4.157517444266928,-1.089065887218517,-3.6953154538631665,5.9346911511873,2.9442229764526044,1.41042013399781,1.346024150134783,-19.382742224597934,-14.8021777088519,-4.66454059946885,6.78427697089613,2.9999016649651082,124.95852672949206,4.00575693875785,6.002013911438258,26.726392612573278,1.0557747159362727,-4.2203994822479025,-2.262423951234961,-4.610478320294131,2.5127288860159602
6.0348295076919385,19.44353780667161,73.85034360029645,3.1718631221881566,-6.95987679012741,-1.8735684954701313,0.8956867056219497,0.728792052111686,-0.624629435759732,1.8831961824692858,2.948573477400844,3.429435169031663,0.10265786063184512,-1.1802536510027117,0.8891364617303905,0.27460322699072215,6.940133555255025,1.940736912480892,3.4000350762918705,1.3735311451171701,-3.2589336455754108,-6.4473249324182405,2.7860459888628952,6.536913660965062,1.9999065817168526,139.40066710335273,4.00345416325471,5.997986088561741,66.40982910239353,0.051484353171944,3.7211340249395803,4.636677496267717,-1.7422897146394174,-1.5410156771276222
-18.445125008695754,12.348175275068982,33.406825730405124,1.0455279666921227,-14.82241299465911,-3.25635610302556,-0.9653302854195083,-1.9901745127562096,-1.248353929442442,-0.49889288402734877,-0.19077095973688962,-10.080085990827975,-0.3629057284968634,-0.7823700331264938,-1.229404644875494,-2.698973687952334,4.844891484069837,2.001743031985856,2.5817735861458084,1.8921587329253944,-2.925583778469388,0.8427514799929483,-9.5992193069426,11.865771584758733,2.9998205385613224,121.163210560791,4.043752734559659,6.068472988900786,61.94969053053927,1.126565701547696,-2.2557023508413785,-3.597597835029143,-1.4355903135969097,-0.4636751384661979
10.199450318471008,20.529683883471296,62.12277816695414,2.6863552719757178,5.446512473523889,4.882262102041118,0.04658254391979533,1.033914067397971,2.783898256813326,1.554070910272939,0.8829995170798757,10.133383624041194,0.15238362620119528,0.25173427697718154,1.8032918317011442,2.3461482907668323,3.83672787796825,4.006972127943424,-0.4026488272952826,-1.149101759548187,-5.611296647003144,2.81047231534248,-1.775099189440212,14.236816549655334,2.9998131634337057,100.0,4.047206897814369,5.074514723215561,67.92453579580891,1.1330012456941891,1.8319973883773955,1.553749993716842,2.7621267779210186,0.8117124928011861
