Internalizing,Externalizing,Education
-1.0974022185110814,0.6818471000773626,0.05293822567286545
-2.7204815663235773,0.43428016054776597,1.4748900071459319
5.244118159372584,-2.903392140318634,1.3928819858729813
4.504141598284661,-0.36669431970538485,1.5960824694207352
2.3787023562530356,1.842035589374613,0.29773473780959725
-1.2934153847936152,-0.40043791909532256,-2.298826221614264
-0.5580486493031303,9.952766078897758,-0.7196603330960039
-2.511743201535815,0.19910976425164414,1.2205724480262519
0.15352528422769876,0.33352927998244414,1.5972847857160604
-2.7572315755695254,0.5420621571179913,0.7613498222300376
7.9966602136061065,-2.1498739719949276,4.195478378313961
-2.733375103327887,-0.7199881556960012,-0.5500918238668504
1.3871491355212802,0.05759750580841713,-0.5221497681212726
4.92316749908237,-1.887059102355507,0.3814989745721764
-2.168028196736325,-1.0631630320207088,3.007502954337628
-1.9931633744315034,-0.5500256875326115,0.13573426838807057
5.797533292533536,-1.664420017857348,1.4487889727001042
-1.8956166021236702,0.397985782065742,2.512813777550374
-0.12673375808424353,0.1339941072003771,0.898791547486921
-0.5415424047180311,-1.3728536673911969,0.5668169635644543
-0.23084319134657705,0.5810791078709793,-4.10719858313424
-1.7093217268985488,0.7828454023854932,-1.9794806301776617
-0.6180871611508479,-0.6565863644941028,-1.5243707638161386
-2.6662251409092734,-0.6766605180655363,-0.1509250762841739
-2.519874364303049,-0.5791324924864796,-0.11453343573743127
-2.278533719553892,-1.16025084962504,1.0891322909776076
7.123644772097403,-4.692589748753669,4.317607291134183
2.1442830421872845,1.9072231600252587,5.136037227013209
-0.06499955511960014,6.316525521052319,1.9895902524514693
-2.5161635594647525,-1.1932708999673824,0.35115120818756645
-2.6941512886275136,3.1536163660496057,0.6996175239194103
-1.4959926411134394,-0.05336372393191309,-2.3178163870948065
-2.4128777591232335,1.068504242988092,-0.8933178328378575
3.1751911564397512,-0.6073158983805718,-2.429646002538121
-2.7611127232227535,0.6467658432329187,0.5364913737380744
4.198880898480765,2.331212128781368,7.808199955186032
-1.7304939985556944,0.29035853103737186,-1.5104200454833532
1.1268752719959232,-0.5476119527661465,-2.7409482870032935
1.3560793998847023,1.2570267768981576,1.8262614046858512
-1.4349654904492026,-0.16230834698716598,-2.547332078705771
4.404047958523278,-1.2524620199078589,1.2063819069219381
-1.404178091039798,1.6025036458531952,-0.07003141818955003
-1.9326505544982044,0.581240637702235,-2.8138534451292134
-2.4328204237723603,-0.716424409863584,-1.4289671544097202
-2.1703242163031047,-0.09045955568803969,-0.3835173673448469
-2.4406302804599065,-0.004694723768084804,-1.9009423071178297
-2.7215836904123454,-0.10289722218480869,0.8896633139915207
-0.7551910534364402,1.7835880960487158,1.663641510346799
-0.627317688813457,-1.3742618220167067,0.40318507838851736
-2.2298891607621614,-0.3158450022045343,-2.0901927140519763
3.1257300061982622,0.6080310365354656,7.431108448164079
-2.0758237343868515,-0.15084912886807073,-2.0988378200399245
-2.3808184031043917,-0.15698220068546134,-0.6400138663867457
-2.6394436832925177,-0.4128637347846924,-0.4915364477038443
-3.0980809862424925,-0.9815044616216108,0.3697671194300884
-2.0857523476294775,-0.4487993950747308,-1.9523577986776688
-2.7775687354933467,-0.8117248104608489,-0.027578373268606675
-2.001162030642681,0.050412206164777,-0.5452194379751957
-3.1529196868941907,-0.8965006697274784,0.7174927750594748
-0.8352204160015916,3.4397529120701353,1.3914954298071904
-2.570389292444003,-0.8509381994831358,-1.2080432697983057
-2.4014922878415494,0.30770292733307075,-0.7351392290713272
-2.858884462945744,0.17556514438927284,0.12595956607565087
-2.021790820055576,-0.7640151017939134,-1.808916062798749
-2.2062384748543122,-0.39839632589154067,-0.08557309562237125
-2.7660371296475734,-0.8383911334683752,-0.5701655074343989
-1.4496466617257393,-0.25518097323628475,-2.3251199504319056
-1.969124650165891,0.7164089469710393,0.5258220799604398
-2.282270731979125,-0.5978111741892341,-0.14566283310772737
-2.57850571514356,3.4177253097521323,1.056772683770479
-2.1077225236588535,-0.08602616018597012,-1.1121793036526526
-2.5161162810157878,-0.6034288920833428,-0.5799979085755443
-3.557516577403396,1.8247361897662864,1.6103362358715185
-1.1987252090458722,-0.9284820154920029,-1.2420603295995996
-1.5586299234073842,0.39467221903433325,-0.5352016376109454
-2.069823750039225,-1.0066755591284922,-0.6028644945560542
-2.885864405624656,1.157116036427405,2.006449317777114
-2.5288306750785288,-0.743912666874891,2.269078225921898
-2.431212527265627,-0.6410056357879481,2.205950257342425
-1.5560026748002012,-0.5439577051943519,-1.5402758485108115
-2.4070537695649983,-0.587187169401488,-1.8460083288389642
-2.1187060531018638,-0.7239066294174812,0.7330852914722985
-0.9700374894655979,0.25172316622694957,-3.261014390489513
-2.2237158401764705,-0.4069472367960468,-0.699966886839756
-0.5988562215959077,1.0464331539050618,-3.1884013249875442
