Thalamus,Caudate,Putamen,Pallidum,Hippocampus,Amygdala,Accumbens
0.0060942368418218954,0.019992701103733287,-0.025681398469305824,-0.005304650616444461,-0.0034322822197795106,-0.0041952406823750595,-0.001631495510411916
-0.00044505306048812996,0.00010495763695950685,6.52152043410472e-05,-0.0004300534093906898,-0.0010571378410256771,0.0001155513203155157,0.0002879317930526077
0.00389001312128677,0.0019119145828006264,0.003286363420535369,0.0011933285376711426,0.001185597955857426,0.0006666558801775445,0.0004574772635188892
0.0027858466225744666,-0.0034250706550482714,0.0016100713412719883,-0.0026391015507087547,-0.00129837603649691,0.00021322325805871027,-0.00042338703822014184
0.020126110822282092,-0.04346138027051129,-0.009114337411862052,0.0036902911826681662,-0.01108881154859271,0.00038872129208135386,-0.0035741973017747713
0.013076821287179761,-0.008689228718628284,-0.003384204604705868,-0.002389821059461457,0.0010927467933368362,0.0034064926788852654,0.0005223432558201785
0.012729376875413603,-0.00792018218185345,-0.011780694698888147,-0.002852671627342145,0.013592701287197088,-0.0004763821194259934,0.0014262086519666272
0.016366568685830796,-0.017292782001716744,0.006601913430044248,-0.0009707518568825497,0.002775504744356122,0.003908736482420969,-0.0011179080283038587
0.005793815888121915,0.001994416283326965,0.0018845262108400178,-0.0005688757016057182,0.0010703061847921898,0.0006142490664282785,0.00047975015592849075
0.0024247923850273644,0.0012510599834521631,0.006616543392106148,0.0013336017595680177,0.0015513454924397394,0.00022543039103060583,0.0009378908528399352
0.01828557869556726,0.007310482403202038,0.009323946783906564,0.0031338600217897215,0.003156576058897893,0.001019164656602884,0.001573370647559753
0.005403444865502984,0.003743868982464162,-0.0014123088420600082,0.0006820274477297043,0.0017423919863815002,0.0007755316507258114,-0.00013301402646779146
0.017306234116119312,0.03747109097664966,-0.022900035259069022,0.0036777796551235005,-0.03386479322750887,0.0008959400347465611,0.005813253342617097
0.0011299993693054968,-0.0008451178709983711,0.0026009974099092,0.0006314203425015129,0.0015680714058035718,0.00010207768353926414,0.00010812549453215503
0.003516144848271419,0.0020649246460556587,0.00031774783885651,-0.00029837909844165564,9.285518455782442e-05,-0.0002360041134458546,0.0006615588831797425
0.0039004158813864417,0.001168588152911392,0.0009539581193327616,0.001081454993712405,0.002620704534433936,0.000679523344664033,-6.2243052787224265e-06
-0.0068608481314283475,-0.02950023313163622,-0.020437535363132513,-0.00670503103725229,-0.005942780931713661,-0.006007613431609247,0.00020903492398406545
0.00847298503245613,0.00452889612377965,7.160511119764833e-05,0.0009483975516603007,0.0015806509673363055,0.0007428538246164514,0.00016665215642957702
0.0031441908631173812,0.0008440898234388485,0.0006944886042650289,0.0005107790880258289,0.0009050540197178315,0.0004012054387047088,7.683904772110939e-05
0.0023822581525289937,0.0006696299611823203,-0.0009994145506477849,0.0005029641965221342,0.005241303699444486,0.001859914377999852,0.00032121943443140283
-0.0005306428094975549,-0.0005426574069536503,0.0023899993768356927,-0.0008011509772980625,-0.00015535650211049895,-0.0005997706939609784,-0.00021073716307623463
-0.018844439780400207,-0.018821680653292712,-0.015748628794292032,-0.00426660655686226,0.002586723661629109,0.00937395813954994,-0.002869534619568969
0.003922050169408674,0.002607036026825071,0.005377585908280672,0.0017499292425475004,0.0007916714291679049,0.0009941650941664131,2.75095614967805e-05
-4.244670133803503e-05,-0.0035970903933496127,0.006032353964599301,0.0006744753310779443,0.0038258025479361154,0.0012570506262833958,0.00021731110608704045
0.015617837589985717,-0.029305265486356712,0.012658238688673275,-0.008167956557438828,0.01994379526744808,0.0024119369116988153,-0.0006161383192395528
-0.018268627134488433,0.009583428649197145,-0.006584404562968998,-0.00709917812826608,0.0073038343698752254,0.005323655358881798,0.002081639194831391
-0.009531784184315788,0.005621181986418037,0.009006657755625628,0.002052091000747198,-0.004741870523726818,-0.0027504845553944397,-0.0010943662943661077
0.0004228495513051289,-0.0029217411338019698,0.0034117745628018006,-0.0015334296780749631,-0.001603123495916411,-0.0007465154482505308,0.0004333864171082519
0.0010689663722363053,0.002579439358550606,-0.004613287218990651,0.007283171131321556,0.0017994739936526187,0.0022400030127068373,0.0008082885120991463
-0.004193389184926207,0.0025410731148580498,-0.003489585386925096,-0.000381529494561087,-0.0007945490183119842,-0.000569630460546441,-0.0005319852249528255
-0.0014945677219302014,0.001479478434569212,-0.0010190178913252065,0.0003513411233781713,-0.0009665102249287166,-5.221647519078705e-05,0.00012873131484371695
0.005560285573079837,0.002008128460018508,-0.0001395833907340168,0.00045188044230701105,0.001324101317838632,0.0012504821896800029,5.2877747860238136e-05
0.023613226094645855,0.01301337491534929,0.037428330159496925,0.014457953982850047,-0.01011881453690713,0.005330655297992044,-0.0002015939282064849
-0.022484056887430052,0.01584174138125612,-0.027480074545886562,-0.0032799125254435848,-0.009943395006849907,-0.002290543140844114,-0.003096424380110595
0.00423553771936576,0.0041419070190050165,-0.0022116061014637507,-0.0022411812127286334,0.006687448150543318,0.003221780145711516,-2.1046567378732716e-05
-0.0013429886519445784,0.0036304223783382864,-0.00018013125022028586,0.001536596883003409,0.0015572414702944115,0.00026506453944018764,0.0006546020820942665
-0.08280751108049451,-0.017160844219492467,-0.04448082315912469,-0.011486231205245813,0.06840954980013286,-0.053781021277201496,-0.006428925530918502
0.004593092558136426,0.0025246226443647237,0.0057940606872833224,0.0010442656032354529,0.002616628864881351,0.0019560717765240965,0.00026737441818952486
0.011482400555120356,0.014896310589052872,0.009834300221095525,0.0007595912977506716,-0.00961175488849667,-0.00205155622179715,0.0018350852086977511
0.013480816691753588,0.009319731559927835,-0.005285139776592958,0.003332606428224243,-0.030047790832230477,-0.005500652960328567,0.007090063896343863
0.01011502415912971,0.00871335653793664,0.020622774182121714,0.0016308992801019537,0.004628007667238374,0.00473627565334377,0.0003536087502365611
0.008341436761691403,0.002564544658415176,0.005230023113439665,0.002304794915425763,0.004048959032207308,0.0026631189319458685,0.00047318111337284495
0.005139724963882181,0.0011188096318215388,0.0006045564529097065,0.001059681967743331,0.0034064028144767536,0.0008598209724792641,-0.0002669479773269927
0.006259666294069434,0.004150261195691571,0.0029814800838826538,0.0018175822092993833,0.00032706264490303124,0.0011660045017808777,0.0007479473778261295
0.003985567124080569,0.001187364386642451,0.002907103134840436,0.0004017191295006849,0.0003190150982738867,0.0002545858257821521,0.00039307722630517006
-0.0028726556719397248,0.007362602490205407,-0.007061316859119132,-0.0024939375727021256,-0.0047565744295798565,-0.005093182894758839,0.000641683026221088
0.006289051935630079,0.002846061242122216,0.013619516583482462,0.0009417422921785654,-0.0023700348798832748,0.0016287541752703421,0.0018318419775761304
0.0027506759335328445,0.0002965609814284123,0.010061882583333414,0.0026437669048168548,-0.002578866145016721,0.0023462555404250587,0.0020159774456864005
0.005634007192719026,0.0032776574108562715,0.007898672786646674,0.0025304956963042207,-0.0004119129578456748,0.001764066746418391,0.00023865008637652304
-0.0031409096416727595,-0.001089348763930064,0.015746219468230446,-0.0006613055330821141,-0.0010225400787338568,-0.0009469317257197839,0.002409356508712124
-2.153102637383398e-05,0.0025805446743982587,0.004076241177668294,0.0005738232735960406,0.002648411455104553,0.0013326031919522932,0.00035456908483669485
0.0036977151686914704,0.0033023238435999306,0.0033376810408293684,0.0008497297768521707,0.002539652161618274,0.0013940163238370428,0.0003202922390610186
0.00300717675459718,0.0015714079198783978,0.003638485772664496,0.0007869396508207045,0.0009760554289269467,0.0009670062435541155,0.00045144297092014076
-0.0045105705416224546,0.0029297444552630362,0.015663454435885567,0.0033336359352634784,-0.012959624014146427,-0.007713238691319374,0.0006332676832752164
0.0012822470583838512,0.0032453241067102344,-0.00027624882252134676,-0.00020774111596450428,4.5754774507655665e-05,-0.0014073496337278914,-0.00010952856321303506
0.0018905664600759626,0.0033393223498453285,0.001540180178822397,0.0010885428383303666,0.0018306844438055426,0.0005638955839768697,0.00023252503372069057
0.0034179731958405893,0.0010399232726201603,0.004805463285713301,0.0012817851094948775,0.0017316332257095502,0.0005411748970834236,0.0008879246720172123
