Internalizing,Externalizing,Education
4.068710764398307,-0.21619606466957028,-1.6227402850018524
1.4267777721784856,1.0716157684253693,-4.819333137391326
2.289049943655402,-3.330728108980342,-0.9705055710720977
-0.9913697359498127,0.4905551421247925,0.011068833297780079
10.58504682598389,2.8811511950477247,1.28419017519228
0.47034549940920944,0.6917649583012264,2.8705177183985473
5.516584797326531,-2.231023289104127,6.777416683580169
4.087511671521538,-1.5603258023186923,4.169151284308582
-0.5434653690591993,0.39389054218778674,-0.9435427578996138
-1.887570790146768,-0.9246988937879114,-0.030592124523961844
-1.0543727876450912,-0.756152512120694,-1.2462762589126806
2.392482106721328,5.1624457721135055,-7.188364626677949
-2.6509827878112167,-0.5131841539750845,-0.14649007349815002
1.265951164201604,-1.28875543125019,2.301249107695077
4.560105748228641,-4.358634105153527,5.450167221164916
1.446952951121445,2.359650873064676,-2.6685040327275966
8.103093179258146,2.948421575917516,6.525649825508593
5.331543809158693,-1.2134129510063723,4.107124820128029
4.141038636781368,2.353053962778231,4.616737165130144
4.563510273988982,-1.1555283819910034,7.139827463790256
11.199605045858013,3.393572728282254,0.45285078132609585
5.907870570679914,-1.0009495812852474,6.199168143751176
-0.029678594365837415,-0.5812906266321389,-2.7905209820041246
1.761962801794411,-0.7962787673622169,-2.197101976737694
1.4989274337318923,-1.1691767381064102,0.7638858834889667
-0.02874064624820244,-0.49042503797254455,-0.04161229248779562
-1.061462797917676,-1.0429994111528078,2.7343433033954514
-2.952278845739545,0.4371942426106611,-0.9861055855971039
-2.7051113376481966,2.1675390114162503,2.9482300723788177
6.239796293243979,-1.6704718652582566,3.810753535731454
9.916168298998501,5.745603734450273,-2.474876569279606
-0.0765814624289547,-0.5237262284305522,-2.511222378271531
0.18312172893956324,-1.453523633794432,3.877788898797956
2.236138973400418,2.6161935256290896,0.594298784332014
9.342257814250756,-2.439563888792505,-1.6772505997880838
6.12430759800314,0.47686707811526907,0.44975115846253044
3.585171790037747,1.2247788442404197,-5.84595986365075
6.398486004954876,-2.588625432815027,-0.4914334627614334
-1.274416081291214,0.7270474054005549,-1.0734927654004198
0.30366819490509767,1.9245779399851521,-0.23412635190208436
-1.0020108559216703,0.11198506890112911,-3.9704157573821406
7.742779013058549,2.519800278638042,-3.9313962912660214
-3.03373135288039,-1.0945384670302538,-0.15437512978226992
1.9832009329812492,-0.839422420678392,1.0016354277109643
1.373449364023446,-0.15056278342652918,9.179669537888985
3.089327716091629,0.684563231812098,1.0684807874671187
0.10655441220790778,-0.5176842381635314,4.970038587186801
-1.746965713047442,0.06972259683302703,-2.3995330696725916
5.649837943627731,0.6030268805778928,0.36324088011175404
7.9753634693592295,-1.1053562086523372,-0.022166271732573357
0.8176152888385799,-1.4460984047015262,0.5078747012266643
7.497365422206357,1.655205645786726,2.7611464849028047
-1.5969020211106235,0.5540335789258274,-2.6480726514499504
7.4292002527381715,0.686162202490555,-0.1790841011476062
0.4858981916473879,-0.07854233029623206,-3.400884823424072
2.9602932326348568,-3.5819337246768823,2.0399586265783047
-0.6381272859917764,1.3315494252879088,0.13311950741167394
-1.5947183130395677,-0.6152342144868973,-2.320817283865371
-3.045943219397341,2.117200042258568,2.5959940236909613
-2.1455289540979154,-0.24704017765948494,-1.7396775005736345
4.169307290124242,-1.946124756563475,4.285492403960971
-1.9187072833993626,0.0225658136153162,-1.3693627661100385
-1.0184108807600731,-1.0757764292145642,-0.49176851368712715
-2.499076166747925,-0.8214829525703363,-1.7809564707196626
0.31752613443756816,0.29276934820567485,-2.6557554847376204
-2.1289472498766977,-0.47677130641574367,-2.0594373520467366
-1.7746049075717183,0.2717367231298746,-1.4172769875009126
-2.5036844255764,1.712410160727078,1.2861985547824815
-3.075459304447577,1.0616969548470443,0.07090504533321038
-2.1441461161314663,-0.4382351165147189,-0.6722612154683678
2.460136419251348,-1.673064533207958,0.26929203914955335
-2.039005037158214,-0.7623470878996305,0.3098412013809544
-0.4150057089750163,-0.9274545740978091,0.39021506035527503
-2.8882897840744706,-0.907272933270228,-0.27102672766910585
-0.9601045589321531,-0.9785173399904676,-1.8031090338460918
-2.508492234004241,-0.6472746546800769,-0.2979475561457098
2.243545061329432,2.1860811232261024,-7.063652143335841
-2.1314500479187473,-0.6276578284430842,-0.9305799599348169
-2.304536639961671,-0.6526591738845336,-1.1264368931292688
-1.7685050107587645,0.8214757481432673,-1.6409930124910732
-2.08923929525812,-0.36991539339768525,-1.5058726808035459
-1.6781538419733848,0.3269207209571874,-3.550984380479665
-2.3447917819035227,-0.40436663224358793,-0.5638743715569374
-1.0137500874865764,0.4468511652811125,2.877995403828322
-1.8262331040366742,0.24082809311197093,-3.2582676549285026
-2.71587124088775,-0.6819332713582597,-0.4589240021939096
-1.0709176723208926,-0.09940649635998576,-1.9542436145040467
-0.34580156258440553,-0.9280830295945154,-0.4666297077621728
-2.6851078300028957,-0.7956261432536237,-1.2620489805682384
-2.547147918814576,-0.8305775763913553,-0.6550257628568954
-0.23465531070565404,-1.5274927633809026,-0.5481581018131974
1.070862006629337,-1.9244231115663732,-1.6088654832970153
-1.087670095113259,-0.6243054206595564,-0.07869100081347188
1.0911463693003103,-1.181112070120377,-1.5365339710168402
-2.6538282116953678,-0.7512331811906444,-0.4025172500625561
-1.1516450021201903,0.0649600046872635,-1.2636623002582053
-2.5781561194026095,-0.7208732023304415,0.08170003685104851
-2.2162980264739764,-1.0502711678901206,2.447599192806868
-2.605985538960245,-0.5944920146406644,-0.2947389938591326
-2.140693518257773,-0.576790120448363,1.6096597478824446
-1.824249014449956,-0.9317796172662941,-0.5217008251573937
-2.2817418743998763,0.9946801585625977,-1.8939470538534766
-2.1002465715072853,-0.3620582281848638,0.43578801378881254
-2.143878991785812,-0.11154183472895579,-0.7387007729265006
-0.9574676944298275,-0.7127317396750691,-2.5181975872944062
0.4497404931067947,-1.3221373794705835,-0.7549407850656168
-1.894354413041355,-0.4661786718232102,-1.535245757944658
-0.23261533466634884,3.7246384790580467,0.8718329077052858
0.5930799753226144,-1.435546183305722,-2.3346117718748602
-0.7063177721901576,0.5198899134107624,-0.5726958361403804
2.506573461606779,-1.0254323668636223,-1.7048679158764564
0.419897471040351,1.9676273164332692,2.8817657845087585
-1.7077795683747978,-0.4268941949612931,-1.5334386037383994
-1.8104022706953928,0.32661814671371836,-1.8219169700186206
-0.8346988849994846,-1.1133589456307313,-0.5907905275832943
0.012529769006711634,1.5464938268188397,-3.010551512950308
-2.1435094818775045,0.19466069037990708,-1.7699770081208048
-2.4987874783847084,-0.3502649732101983,0.30741149077557134
-1.6783410379172174,0.4382004701537187,-2.1161359121877465
1.9439187732874355,4.193354033884822,6.794499085831221
