QSM_l_Pu_mean_residual,QSM_r_Pu_mean_residual,QSM_l_Cd_mean_residual,QSM_r_Cd_mean_residual,QSM_l_GP_mean_residual,QSM_r_GP_mean_residual
1.151184494532334,5.077577227202642,-13.060731438214198,-18.855022837800618,-17.51207376352653,-14.811033969146564
-1.7192264772429873,-5.171106900411111,-1.5955656072580773,-1.7138373032935874,5.928034296977444,1.7897469076842327
-0.3147578671813882,-10.232269053876399,3.2877306678134595,-0.7238455205764218,6.738423578074688,-5.217764124200215
1.336394727999835,0.8064240185041136,-3.9909104807132074,-1.0844802485930956,-27.270745664808544,-27.764496574460523
-6.315701859338869,-3.2417563454257134,4.164798054989667,3.3870199280480158,-0.32077667777627994,8.337620063148464
-3.5701082098714494,-6.076764675080387,-15.896978982067528,-14.848774082415698,-10.600607180376144,10.16796303330942
1.8892189248191151,2.451256629700506,0.7936623824596118,-3.0826650734412127,11.70540258844099,9.271611607318803
2.209021913786671,8.17820192965096,9.517941173334073,8.487043772880263,7.837702129192252,8.42321151820191
-4.434823385849194,-5.902930618733338,-4.773466896078304,-5.582493135915257,-7.192095389344544,2.108690103578681
-4.197820649941665,-0.8355561177626178,3.7147067141521752,-1.1830038789256712,-10.92129155570386,-8.346489973028085
-5.2189716451199395,-4.626521896190301,1.7416860286656508,-2.367853968663379,9.920323647940648,2.202388231538194
-2.9112476418044064,0.8624840790221064,-1.5655946027438112,1.2112414117185466,2.4065808302291742,4.168468556825374
0.4362137217094606,1.249517869479563,9.896928028139914,7.701186705162797,-7.505012087614247,-9.871517200274852
-1.7777690825601873,0.618872047250349,1.0014802180109577,2.681435007817562,-4.649314538475721,-6.359152515031553
4.515527409507349,0.5015045561442619,1.9428426874625337,3.521419510470782,6.037343102605448,3.548996624484829
-2.047932999010513,-2.054273849162593,-8.543218280574093,-4.540105076054957,16.735041563496154,12.626476433307005
-2.3592358905878843,-1.4319766831578313,-0.29128216056553313,-5.619692538094089,3.9268284675006697,-0.860253737777569
4.245963612408204,1.4381466317801674,18.59067067368152,13.525890200493638,-3.202119835026693,-5.271296820467839
-10.405644990541242,-12.046150757127053,-9.006026947076634,-7.520887743154564,22.84299341050611,23.1186304850211
3.6356586345716764,3.848839478162244,-1.8139543928494675,-5.9880148713550305,10.275106813639567,3.198916757836173
-4.24460262189071,-2.3950180475519716,-5.918596116766842,-9.844350955148998,-6.743991136575744,-1.3231897811062794
1.7206050118017515,6.547479510980253,-3.083938632969808,-2.7080254260707264,-0.15148165399725144,1.3598932444324845
1.8838351246129612,0.2954570942434387,-1.2585353866495197,-2.654889747484276,13.279585262284996,5.925772593177342
-0.11075850108746721,-3.431304938589621,-7.574837520593579,-7.091284023190589,-4.921204038759598,-2.7845253230317297
8.09805019766035,3.3087297790899086,6.134875140918979,8.03148515933352,-9.715244905897663,-4.759952911107547
8.014728977752188,2.2367319572518234,2.397533974204805,1.6753942932987158,-13.321720201814344,-16.344954438831593
11.433723759985767,5.997634076940788,-3.54674629027782,-2.405488248885451,-10.720499008164595,-15.497580350777184
-0.040421581713680155,-1.2854554841725196,-2.173672073312204,-6.7615608479540015,-4.50460672259365,6.80158955668135
11.132442491120624,11.419237948569958,2.5981137069737024,-2.626747325390099,41.937115043542065,40.98733329810382
-0.5960317245528337,1.8739393078313178,3.9222935562147647,-0.4940640714301594,-12.779276093516017,-12.630140100085612
-3.7568426092302474,-2.98997981233941,3.0241841960490703,5.850184575703334,-25.338906803169223,-20.809783432132647
0.9777757413995651,6.041936822655188,8.924496916711881,15.151690578847678,-5.679646892986952,-5.773305133883838
3.9169733444988317,2.7706474435147257,8.103213805422534,5.043720607091348,-10.132395868980495,-8.543496622344222
3.409766358384676,3.7704321116874375,1.4637050278749015,2.316395502245168,-8.156305841607988,-7.339521992230274
1.0848221408356302,5.0253824711143125,0.5136819460997835,-1.0973565045587428,0.6047748370117176,6.19861187753429
-1.4977793452023072,1.4163954497184825,3.933685774634757,1.4249541709431774,-3.07936185997103,-5.173921229942394
3.0338354255024917,-2.748114384472183,-1.3498851060217412,-2.9159285022500434,10.282542768793647,10.596989862054741
-0.7376814537257719,1.0420938797960169,4.6775061092109205,3.077356301977172,-19.83474045480547,-18.16433960690277
0.3195279394328594,-3.1632931143414353,-5.1222450161172475,6.870947953468821,-4.907998017691426,-6.895324371964705
8.02471720003821,5.406666421298251,1.7651170961790932,0.8568142632966165,5.001248753387216,-0.5443174647380857
0.7963665776655091,0.4011879708953927,1.740115731714969,1.4730417485419984,11.299126056269756,8.93993640843047
4.082108944092415,9.89494986249958,-14.582802585766144,-10.13430760452709,15.082131669692586,18.86694127814245
4.171108736893595,2.1107326785142604,-2.773924259938507,-5.546000312805596,9.670223118364248,15.230005167819257
-0.8980927223267159,-7.03160591011749,-4.263826839306333,-0.6069978945563044,42.864869634919145,42.79180240251986
-1.216539807511154,-5.637905159863202,-8.181249630785608,-5.314684849356805,9.934316713085593,5.219865330737804
2.482883532419933,-2.6194616095000693,-3.5561865756924504,-4.0481567060791335,1.8683807052255048,-2.2209031110359234
-1.5163535446844278,-7.302494610202322,-8.817721389705277,-6.545588867625593,8.800879364641332,-4.142857645471651
